"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"171","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","2.40"
"172","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.36"
"172","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","1.10"
"173","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","227.52"
"173","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","25.92"
"174","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.33"
"174","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.81"
"175","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","110.05"
"175","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","23.94"
"176","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.33"
"176","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.80"
"177","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","37.34"
"177","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","17.38"
"178","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.16"
"178","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.47"
"179","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","2.72"
"179","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.24"
"180","4501","trtexec","127.0.0.1","void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","43.04"
"180","4501","trtexec","127.0.0.1","void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","13.57"
"181","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<3, float, float, float, 256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, 0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.96"
"181","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<3, float, float, float, 256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, 0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","12.44"
"182","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<1, float, float, float, 256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, 1>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.48"
"182","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<1, float, float, float, 256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, 1>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","13.60"
"183","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 4, 28, 513, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.26"
"183","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 4, 28, 513, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","10.36"
"184","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, true, true, genericReformat::ArrayN<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::ArrayN<4>)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.74"
"184","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, true, true, genericReformat::ArrayN<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::ArrayN<4>)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.68"
"185","4501","trtexec","127.0.0.1","trt_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","92.93"
"185","4501","trtexec","127.0.0.1","trt_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","5.95"
"186","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, false, true, genericReformat::IdentityCoordMapper<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::IdentityCoordMapper<4>)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","7.52"
"186","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, false, true, genericReformat::IdentityCoordMapper<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::IdentityCoordMapper<4>)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","26.25"
"187","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4"
"187","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","7.24"
"188","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","54.02"
"188","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.42"
"189","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","92.03"
"189","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.45"
"190","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","63.36"
"190","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.29"
"191","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.13"
"191","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","2.32"
"192","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.23"
"192","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","1.13"
"193","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","228.67"
"193","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","25.80"
"194","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.33"
"194","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.80"
"195","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","110.30"
"195","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","23.89"
"196","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.23"
"196","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.82"
"197","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","37.38"
"197","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","17.39"
"198","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.87"
"198","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.51"
"199","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","2.78"
"199","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.23"
